"Mile","Elev","Type","Name","Link","index","Type"
"1388.7","562","State","State Rte 17","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-17/41.267/-74.159/3","15","S"
"1388.9","522","Interstate","I- 87","https://www.postholer.com/databook/Appalachian-Trail/Road/I--87/41.266/-74.156/3","15","S"
"1388.9","535","Interstate","I- 87","https://www.postholer.com/databook/Appalachian-Trail/Road/I--87/41.266/-74.155/3","15","S"
"1389.0","587","Pri/Sec","Arden Valley Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Arden-Valley-Rd/41.265/-74.153/3","15","S"
"1394.1","1190","Pri/Sec","Arden Valley Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Arden-Valley-Rd/41.275/-74.094/3","15","S"
"1396.3","864","Pri/Sec","Seven Lakes Pkwy","https://www.postholer.com/databook/Appalachian-Trail/Road/Seven-Lakes-Pkwy/41.287/-74.075/3","15","S"
"1400.4","679","Pri/Sec","Palisades Interstate Pkwy","https://www.postholer.com/databook/Appalachian-Trail/Road/Palisades-Interstate-Pkwy/41.282/-74.029/3","15","S"
"1400.4","669","Pri/Sec","Palisades Interstate Pkwy","https://www.postholer.com/databook/Appalachian-Trail/Road/Palisades-Interstate-Pkwy/41.282/-74.028/3","15","S"
"1403.1","600","Pri/Sec","Seven Lakes Dr","https://www.postholer.com/databook/Appalachian-Trail/Road/Seven-Lakes-Dr/41.304/-74.013/3","15","S"
"1403.7","787","Pri/Sec","Perkins Memorial Dr","https://www.postholer.com/databook/Appalachian-Trail/Road/Perkins-Memorial-Dr/41.309/-74.011/3","15","S"
"1405.3","1289","Pri/Sec","Perkins Memorial Dr","https://www.postholer.com/databook/Appalachian-Trail/Road/Perkins-Memorial-Dr/41.312/-74.007/3","15","S"
"1405.5","1200","Pri/Sec","Perkins Memorial Dr","https://www.postholer.com/databook/Appalachian-Trail/Road/Perkins-Memorial-Dr/41.311/-74.004/3","15","S"
"1405.7","1147","Pri/Sec","Perkins Memorial Dr","https://www.postholer.com/databook/Appalachian-Trail/Road/Perkins-Memorial-Dr/41.312/-74.001/3","15","S"
"1405.8","982","Pri/Sec","Perkins Memorial Dr","https://www.postholer.com/databook/Appalachian-Trail/Road/Perkins-Memorial-Dr/41.311/-73.999/3","15","S"
"1406.1","931","Pri/Sec","7 Lakes Dr","https://www.postholer.com/databook/Appalachian-Trail/Road/7-Lakes-Dr/41.308/-74.001/3","15","S"
"1407.4","141","US","US Rte 9 W","https://www.postholer.com/databook/Appalachian-Trail/Road/Us-Rte-9-W/41.317/-73.989/3","15","S"
"1408.4","164","US","US Rte 202","https://www.postholer.com/databook/Appalachian-Trail/Road/Us-Rte-202/41.320/-73.979/3","16","S"
"1408.4","170","State","State Rte 9d","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-9d/41.320/-73.979/3","16","S"
"1410.1","473","Pri/Sec","Military Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Military-Rd/41.328/-73.955/3","16","S"
"1410.3","452","Pri/Sec","S Mountain Pass","https://www.postholer.com/databook/Appalachian-Trail/Road/S-Mountain-Pass/41.330/-73.952/3","16","S"
"1413.6","413","State","State Rte 403","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-403/41.351/-73.926/3","16","S"
"1413.6","413","US","US Hwy 9","https://www.postholer.com/databook/Appalachian-Trail/Road/Us-Hwy-9/41.351/-73.926/3","16","S"
"1413.8","469","Pri/Sec","Old Highland Tpke","https://www.postholer.com/databook/Appalachian-Trail/Road/Old-Highland-Tpke/41.350/-73.923/3","16","S"
"1414.1","549","Pri/Sec","Graymoor Village","https://www.postholer.com/databook/Appalachian-Trail/Road/Graymoor-Village/41.352/-73.920/3","16","S"
"1414.2","495","Pri/Sec","Old W Point Rd E","https://www.postholer.com/databook/Appalachian-Trail/Road/Old-W-Point-Rd-E/41.352/-73.919/3","16","S"
"1414.3","475","Pri/Sec","Assisi Ln","https://www.postholer.com/databook/Appalachian-Trail/Road/Assisi-Ln/41.354/-73.917/3","16","S"
"1416.9","600","Pri/Sec","Old Albany Post Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Old-Albany-Post-Rd/41.379/-73.896/3","16","S"
"1416.9","603","Pri/Sec","Donnelly Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Donnelly-Rd/41.379/-73.896/3","16","S"
"1418.5","406","Pri/Sec","Canopus Hill Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Canopus-Hill-Rd/41.387/-73.879/3","16","S"
"1419.5","580","Pri/Sec","S Highland Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/S-Highland-Rd/41.400/-73.877/3","16","S"
"1422.1","859","Pri/Sec","Dennytown Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Dennytown-Rd/41.420/-73.869/3","16","S"
"1423.7","781","Pri/Sec","Sunken Mine Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Sunken-Mine-Rd/41.431/-73.850/3","16","S"
"1425.8","941","State","State Rte 301","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-301/41.453/-73.838/3","16","S"
"1430.2","1036","Pri/Sec","Long Hill Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Long-Hill-Rd/41.500/-73.813/3","16","S"
"1432.6","370","Pri/Sec","Hortontown Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Hortontown-Rd/41.514/-73.792/3","16","S"
"1432.8","508","Pri/Sec","Miller Hill Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Miller-Hill-Rd/41.513/-73.788/3","16","S"
"1432.8","518","Pri/Sec","Taconic State Pkwy","https://www.postholer.com/databook/Appalachian-Trail/Road/Taconic-State-Pkwy/41.512/-73.788/3","16","S"
"1432.8","525","Pri/Sec","Taconic State Pkwy","https://www.postholer.com/databook/Appalachian-Trail/Road/Taconic-State-Pkwy/41.512/-73.788/3","16","S"
"1432.9","551","Pri/Sec","Rockledge Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Rockledge-Rd/41.513/-73.787/3","16","S"
"1436.1","518","Pri/Sec","Hosner Mountain Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Hosner-Mountain-Rd/41.541/-73.753/3","16","S"
"1437.7","830","State","State Rte 52","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-52/41.541/-73.733/3","16","S"
"1438.8","987","Pri/Sec","Stormville Mountain Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Stormville-Mountain-Rd/41.544/-73.718/3","16","S"
"1439.0","958","Interstate","I- 84","https://www.postholer.com/databook/Appalachian-Trail/Road/I--84/41.544/-73.715/3","16","S"
"1439.0","958","Interstate","I- 84","https://www.postholer.com/databook/Appalachian-Trail/Road/I--84/41.544/-73.714/3","16","S"
"1439.0","958","Pri/Sec","Mountain Top Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Mountain-Top-Rd/41.544/-73.714/3","16","S"
"1439.0","958","Pri/Sec","Grape Hollow Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Grape-Hollow-Rd/41.544/-73.714/3","16","S"
"1442.4","1205","Pri/Sec","Depot Hill Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Depot-Hill-Rd/41.571/-73.681/3","16","S"
"1444.3","679","Other","Old Rte 55","https://www.postholer.com/databook/Appalachian-Trail/Road/Old-Rte-55/41.588/-73.662/3","16","S"
"1444.6","732","State","State Rte 55","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-55/41.588/-73.658/3","16","S"
"1447.8","1089","Pri/Sec","Penny Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Penny-Rd/41.609/-73.627/3","16","S"
"1449.3","564","County","Co Rd 20","https://www.postholer.com/databook/Appalachian-Trail/Road/Co-Rd-20/41.603/-73.611/3","16","S"
"1451.7","429","State","State Rte 55","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-55/41.594/-73.587/3","16","S"
"1451.9","465","Pri/Sec","Hurds Corner Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Hurds-Corner-Rd/41.594/-73.584/3","16","S"
"1457.0","744","Pri/Sec","Leather Hill Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Leather-Hill-Rd/41.635/-73.537/3","16","S"
"1457.7","551","Pri/Sec","Duell Hollow Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Duell-Hollow-Rd/41.638/-73.531/3","16","S"
"1458.7","406","Pri/Sec","Hoyt Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Hoyt-Rd/41.641/-73.520/3","16","S"
"1459.3","439","State","State Hwy 55","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Hwy-55/41.647/-73.517/3","16","S"
"1462.9","364","Pri/Sec","Bulls Bridge Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Bulls-Bridge-Rd/41.676/-73.515/3","16","S"
"1470.3","419","Pri/Sec","Old Barn Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Old-Barn-Rd/41.730/-73.491/3","16","S"
"1470.3","380","State","State Hwy 341","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Hwy-341/41.731/-73.491/3","16","S"
"1473.2","757","Pri/Sec","Skiff Mountain Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Skiff-Mountain-Rd/41.750/-73.471/3","16","S"
"1475.1","383","Pri/Sec","River Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/River-Rd/41.758/-73.450/3","16","S"
"1476.0","415","Pri/Sec","N Kent No 1 Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/N-Kent-No-1-Rd/41.767/-73.441/3","16","S"
"1479.9","413","Pri/Sec","River Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/River-Rd/41.806/-73.394/3","16","S"
"1480.1","508","Pri/Sec","Dawn Hill Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Dawn-Hill-Rd/41.808/-73.394/3","16","S"
"1481.7","698","State","State Hwy 4","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Hwy-4/41.823/-73.386/3","16","S"
"1481.9","738","Pri/Sec","Old Sharon Rd 2","https://www.postholer.com/databook/Appalachian-Trail/Road/Old-Sharon-Rd-2/41.825/-73.387/3","16","S"
"1486.6","839","Pri/Sec","W Cornwall Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/W-Cornwall-Rd/41.873/-73.391/3","16","S"
"1487.6","1079","Pri/Sec","Downey Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Downey-Rd/41.881/-73.392/3","16","S"
"1488.7","1115","Pri/Sec","Mount Easter Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Mount-Easter-Rd/41.892/-73.402/3","16","S"
"1493.7","541","US","US Hwy 7","https://www.postholer.com/databook/Appalachian-Trail/Road/Us-Hwy-7/41.931/-73.364/3","16","S"
"1494.1","534","Pri/Sec","Lime Rock Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Lime-Rock-Rd/41.933/-73.363/3","16","S"
"1494.6","564","Pri/Sec","Warren Tpke","https://www.postholer.com/databook/Appalachian-Trail/Road/Warren-Tpke/41.940/-73.362/3","16","S"
"1497.0","649","Pri/Sec","Housatonic River Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Housatonic-River-Rd/41.964/-73.373/3","16","S"
"1503.0","675","US","US Hwy 44","https://www.postholer.com/databook/Appalachian-Trail/Road/Us-Hwy-44/41.992/-73.415/3","16","S"
"1503.2","675","Pri/Sec","Lower Cobble Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Lower-Cobble-Rd/41.989/-73.418/3","16","S"
"1503.3","672","Pri/Sec","Cobble Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Cobble-Rd/41.990/-73.419/3","17","S"
"1503.9","711","State","State Hwy 41","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Hwy-41/41.994/-73.426/3","17","S"
"1516.0","2189","Pri/Sec","Mount Everett Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Mount-Everett-Rd/42.106/-73.434/3","17","S"
"1520.1","866","Pri/Sec","Jug End Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Jug-End-Rd/42.145/-73.432/3","17","S"
"1520.9","800","State","State Rte 41","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-41/42.146/-73.416/3","17","S"
"1522.9","675","Pri/Sec","Sheffield-Egremont Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Sheffield-Egremont-Rd/42.147/-73.386/3","17","S"
"1524.0","693","Pri/Sec","West Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/West-Rd/42.154/-73.375/3","17","S"
"1524.7","666","US","US Hwy 7","https://www.postholer.com/databook/Appalachian-Trail/Road/Us-Hwy-7/42.153/-73.364/3","17","S"
"1525.6","675","Pri/Sec","Kellogg Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Kellogg-Rd/42.144/-73.359/3","17","S"
"1526.0","692","Pri/Sec","Boardman St","https://www.postholer.com/databook/Appalachian-Trail/Road/Boardman-St/42.144/-73.353/3","17","S"
"1527.5","1108","Pri/Sec","Home Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Home-Rd/42.155/-73.341/3","17","S"
"1532.2","1085","Pri/Sec","Lake Buel Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Lake-Buel-Rd/42.174/-73.294/3","17","S"
"1532.4","1010","Pri/Sec","Deerwood Cir","https://www.postholer.com/databook/Appalachian-Trail/Road/Deerwood-Cir/42.176/-73.291/3","17","S"
"1533.0","1033","State","State Rte 183","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-183/42.184/-73.291/3","17","S"
"1534.2","1541","Pri/Sec","Blue Hill Rd Monterey","https://www.postholer.com/databook/Appalachian-Trail/Road/Blue-Hill-Rd-Monterey/42.195/-73.285/3","17","S"
"1538.8","1794","Pri/Sec","Beartown Mountain Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Beartown-Mountain-Rd/42.229/-73.248/3","17","S"
"1541.8","1154","Pri/Sec","Jerusalem Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Jerusalem-Rd/42.250/-73.227/3","17","S"
"1544.8","951","Pri/Sec","Main Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Main-Rd/42.235/-73.194/3","17","S"
"1546.6","1781","Pri/Sec","Webster Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Webster-Rd/42.252/-73.179/3","17","S"
"1549.0","1640","Pri/Sec","Goose Pond Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Goose-Pond-Rd/42.274/-73.184/3","17","S"
"1551.9","1515","Pri/Sec","Loose Tooth Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Loose-Tooth-Rd/42.287/-73.173/3","17","S"
"1552.5","1724","Pri/Sec","Appalachian Trl","https://www.postholer.com/databook/Appalachian-Trail/Road/Appalachian-Trl/42.285/-73.165/3","17","S"
"1553.1","1423","Interstate","I- 90","https://www.postholer.com/databook/Appalachian-Trail/Road/I--90/42.289/-73.158/3","17","S"
"1553.2","1417","Interstate","I- 90","https://www.postholer.com/databook/Appalachian-Trail/Road/I--90/42.289/-73.157/3","17","S"
"1553.5","1368","US","US Hwy 20","https://www.postholer.com/databook/Appalachian-Trail/Road/Us-Hwy-20/42.291/-73.157/3","17","S"
"1554.4","1791","Pri/Sec","Tyne Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Tyne-Rd/42.297/-73.150/3","17","S"
"1558.8","1856","Pri/Sec","County Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/County-Rd/42.333/-73.162/3","17","S"
"1561.3","1916","Pri/Sec","W Branch Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/W-Branch-Rd/42.362/-73.153/3","17","S"
"1562.8","1994","Pri/Sec","Washington Mountain Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Washington-Mountain-Rd/42.377/-73.151/3","17","S"
"1565.6","1850","Pri/Sec","Blotz Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Blotz-Rd/42.409/-73.150/3","17","S"
"1569.8","1615","Pri/Sec","Grange Hall Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Grange-Hall-Rd/42.456/-73.162/3","17","S"
"1572.0","1177","Pri/Sec","W Housatonic St","https://www.postholer.com/databook/Appalachian-Trail/Road/W-Housatonic-St/42.469/-73.159/3","17","S"
"1572.2","1143","Pri/Sec","Centennial Ave","https://www.postholer.com/databook/Appalachian-Trail/Road/Centennial-Ave/42.472/-73.157/3","17","S"
"1572.4","1141","State","State Rte 8","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-8/42.474/-73.157/3","17","S"
"1572.5","1150","State","State Rte 9","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-9/42.474/-73.159/3","17","S"
"1572.5","1148","State","State Rte 9","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-9/42.474/-73.160/3","17","S"
"1572.7","1139","Pri/Sec","Pleasant St","https://www.postholer.com/databook/Appalachian-Trail/Road/Pleasant-St/42.476/-73.163/3","17","S"
"1573.5","1165","Pri/Sec","Bridle Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Bridle-Rd/42.481/-73.175/3","17","S"
"1580.7","1023","Pri/Sec","Furnace Hill","https://www.postholer.com/databook/Appalachian-Trail/Road/Furnace-Hill/42.558/-73.155/3","17","S"
"1581.0","958","Pri/Sec","E Main St","https://www.postholer.com/databook/Appalachian-Trail/Road/E-Main-St/42.562/-73.155/3","17","S"
"1581.0","958","Pri/Sec","Main St","https://www.postholer.com/databook/Appalachian-Trail/Road/Main-St/42.562/-73.156/3","17","S"
"1581.1","961","Pri/Sec","Railroad St","https://www.postholer.com/databook/Appalachian-Trail/Road/Railroad-St/42.562/-73.157/3","17","S"
"1581.1","971","Pri/Sec","Church St","https://www.postholer.com/databook/Appalachian-Trail/Road/Church-St/42.562/-73.158/3","17","S"
"1581.6","987","State","State Rte 8","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-8/42.568/-73.159/3","17","S"
"1582.4","1364","Pri/Sec","Outlook Ave","https://www.postholer.com/databook/Appalachian-Trail/Road/Outlook-Ave/42.576/-73.164/3","17","S"
"1588.4","3113","Pri/Sec","Rockwell Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Rockwell-Rd/42.633/-73.174/3","17","S"
"1589.3","3359","Pri/Sec","Thunderbolt Ski Trl","https://www.postholer.com/databook/Appalachian-Trail/Road/Thunderbolt-Ski-Trl/42.639/-73.165/3","17","S"
"1592.4","2316","Pri/Sec","Notch Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Notch-Rd/42.671/-73.168/3","17","S"
"1594.4","1011","Pri/Sec","Pattison Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Pattison-Rd/42.688/-73.160/3","17","S"
"1594.8","744","Pri/Sec","Phelps Ave","https://www.postholer.com/databook/Appalachian-Trail/Road/Phelps-Ave/42.692/-73.157/3","17","S"
"1595.0","666","Pri/Sec","Catherine St","https://www.postholer.com/databook/Appalachian-Trail/Road/Catherine-St/42.694/-73.157/3","17","S"
"1595.2","645","Pri/Sec","Barbour St","https://www.postholer.com/databook/Appalachian-Trail/Road/Barbour-St/42.696/-73.157/3","17","S"
"1595.5","626","State","State Rte 2","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-2/42.700/-73.156/3","17","S"
"1595.7","662","Pri/Sec","Massachusetts Ave","https://www.postholer.com/databook/Appalachian-Trail/Road/Massachusetts-Ave/42.701/-73.152/3","17","S"
"1602.0","2122","Pri/Sec","Risky Ranch Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Risky-Ranch-Rd/42.769/-73.137/3","17","S"
"1602.6","2299","Pri/Sec","County Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/County-Rd/42.775/-73.133/3","17","S"
"1609.2","2066","Pri/Sec","Stage Coach Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Stage-Coach-Rd/42.847/-73.109/3","17","S"
"1613.4","1358","State","State Rte 9","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-9/42.884/-73.116/3","18","S"
"1633.6","2490","Other","Forest Rd 71","https://www.postholer.com/databook/Appalachian-Trail/Road/Forest-Rd-71/43.054/-72.990/3","18","S"
"1635.6","2215","Pri/Sec","Stratton Arlington Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Stratton-Arlington-Rd/43.061/-72.968/3","18","S"
"1653.1","1844","State","State Rte 30","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-30/43.207/-72.971/3","18","S"
"1658.2","2440","Pri/Sec","Mad Tom Notch Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Mad-Tom-Notch-Rd/43.258/-72.938/3","18","S"
"1670.3","1515","Pri/Sec","Seasonal Forestry Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Seasonal-Forestry-Rd/43.373/-72.962/3","18","S"
"1678.5","1220","Pri/Sec","Sugar Hill Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Sugar-Hill-Rd/43.455/-72.936/3","18","S"
"1678.7","1102","State","State Rte 140","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-140/43.456/-72.934/3","18","S"
"1685.1","862","State","State Rte 103","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-103/43.521/-72.925/3","18","S"
"1687.1","1699","Pri/Sec","Lottery Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Lottery-Rd/43.528/-72.900/3","18","S"
"1688.9","1529","Pri/Sec","Keiffer Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Keiffer-Rd/43.534/-72.874/3","18","S"
"1689.2","1394","Pri/Sec","Cold River Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Cold-River-Rd/43.537/-72.872/3","18","S"
"1690.8","1624","Pri/Sec","Upper Cold River Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Upper-Cold-River-Rd/43.550/-72.857/3","18","S"
"1691.5","1722","Pri/Sec","Long Trl","https://www.postholer.com/databook/Appalachian-Trail/Road/Long-Trl/43.557/-72.853/3","18","S"
"1692.2","1892","Pri/Sec","Clement Shelter Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Clement-Shelter-Rd/43.565/-72.849/3","18","S"
"1702.8","1883","US","US Hwy 4","https://www.postholer.com/databook/Appalachian-Trail/Road/Us-Hwy-4/43.667/-72.850/3","18","S"
"1706.1","1584","State","State Rte 100","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-100/43.675/-72.810/3","18","S"
"1706.1","1578","Pri/Sec","Kent Pond Access Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Kent-Pond-Access-Rd/43.674/-72.809/3","19","S"
"1706.8","1541","Pri/Sec","Thundering Brook Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Thundering-Brook-Rd/43.673/-72.799/3","19","S"
"1708.3","1210","Pri/Sec","River Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/River-Rd/43.681/-72.782/3","19","S"
"1713.3","1345","Pri/Sec","Stony Brook Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Stony-Brook-Rd/43.691/-72.720/3","19","S"
"1723.6","1404","Pri/Sec","Maple Valley Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Maple-Valley-Rd/43.660/-72.597/3","19","S"
"1725.8","856","State","State Rte 12","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-12/43.655/-72.566/3","19","S"
"1728.0","784","Pri/Sec","Stage Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Stage-Rd/43.672/-72.554/3","19","S"
"1729.0","1007","Pri/Sec","Totman Hill Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Totman-Hill-Rd/43.676/-72.540/3","19","S"
"1729.8","990","Pri/Sec","Bartlett Brook Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Bartlett-Brook-Rd/43.685/-72.535/3","19","S"
"1730.4","918","Pri/Sec","Pomfret Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Pomfret-Rd/43.680/-72.527/3","19","S"
"1732.7","1345","Pri/Sec","Cloudland Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Cloudland-Rd/43.687/-72.500/3","19","S"
"1736.1","1289","Pri/Sec","Joe Ranger Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Joe-Ranger-Rd/43.705/-72.463/3","19","S"
"1736.2","1363","Pri/Sec","Bunker Hill Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Bunker-Hill-Rd/43.705/-72.461/3","19","S"
"1739.9","472","Pri/Sec","Quechee West Hartford Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Quechee-West-Hartford-Rd/43.711/-72.421/3","19","S"
"1740.5","374","State","State Rte 14","https://www.postholer.com/databook/Appalachian-Trail/Road/State-Rte-14/43.717/-72.418/3","19","S"
"1740.5","393","Pri/Sec","Tigertown Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Tigertown-Rd/43.718/-72.418/3","19","S"
"1740.6","427","Pri/Sec","Tigertown Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Tigertown-Rd/43.718/-72.417/3","19","S"
"1740.8","508","Interstate","I- 89","https://www.postholer.com/databook/Appalachian-Trail/Road/I--89/43.720/-72.414/3","19","S"
"1740.8","523","Interstate","I- 89","https://www.postholer.com/databook/Appalachian-Trail/Road/I--89/43.721/-72.414/3","19","S"
"1740.9","511","Pri/Sec","Podunk Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Podunk-Rd/43.721/-72.413/3","19","S"
"1742.1","1020","Pri/Sec","Illsley Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Illsley-Rd/43.719/-72.394/3","19","S"
"1742.5","1007","Pri/Sec","Burton Woods Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Burton-Woods-Rd/43.723/-72.390/3","19","S"
"1746.0","1154","Pri/Sec","Newton Ln","https://www.postholer.com/databook/Appalachian-Trail/Road/Newton-Ln/43.714/-72.344/3","19","S"
"1747.7","777","Pri/Sec","Elm St","https://www.postholer.com/databook/Appalachian-Trail/Road/Elm-St/43.711/-72.323/3","19","S"
"1748.0","606","Pri/Sec","Hopson Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Hopson-Rd/43.709/-72.318/3","19","S"
"1748.6","521","Pri/Sec","Jones Cir","https://www.postholer.com/databook/Appalachian-Trail/Road/Jones-Cir/43.713/-72.310/3","19","S"
"1748.8","518","US","US Hwy 5","https://www.postholer.com/databook/Appalachian-Trail/Road/Us-Hwy-5/43.711/-72.308/3","19","S"
"1749.2","475","Interstate","I- 91","https://www.postholer.com/databook/Appalachian-Trail/Road/I--91/43.706/-72.306/3","19","S"
"1749.2","482","Interstate","I- 91","https://www.postholer.com/databook/Appalachian-Trail/Road/I--91/43.706/-72.306/3","19","S"
"1749.3","483","Pri/Sec","McKenna Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/Mckenna-Rd/43.705/-72.305/3","19","S"
"1749.5","397","Pri/Sec","River Rd","https://www.postholer.com/databook/Appalachian-Trail/Road/River-Rd/43.704/-72.301/3","19","S"
"1749.6","396","Pri/Sec","Tuck Dr","https://www.postholer.com/databook/Appalachian-Trail/Road/Tuck-Dr/43.703/-72.299/3","19","S"
"1749.7","429","Pri/Sec","Main St","https://www.postholer.com/databook/Appalachian-Trail/Road/Main-St/43.703/-72.298/3","19","S"
"1750.0","501","Pri/Sec","Cemetery Ln","https://www.postholer.com/databook/Appalachian-Trail/Road/Cemetery-Ln/43.702/-72.292/3","19","S"
